[2026-09-12T19:30:24.757Z] GET http://localhost:5173/assets/teleport.jpg → 200 (1ms, 965906B)
[2026-09-12T19:30:25.938Z] GET http://localhost:5173/genfit/ → 200 (4ms, 53059B)
[2026-09-12T19:30:25.946Z] GET https://fonts.googleapis.com/css2?family=Fredoka:wght@400;500;600;700&family=Nunito:wght@400;500;600;700;800;900&display=swap → 200 (?ms, 16182B)
[2026-09-12T19:30:25.947Z] GET http://localhost:5173/styles.css → 200 (?ms, 4566B)
[2026-09-12T19:30:25.947Z] GET http://localhost:5173/app.js → 200 (?ms, 4949B)
[2026-09-12T19:30:25.965Z] GET http://localhost:5173/assets/screens/genfit-nutrition.png → 200 (?ms, 307492B)
[2026-09-12T19:30:25.966Z] GET http://localhost:5173/assets/screens/genfit-workout.png → 200 (?ms, 388854B)
[2026-09-12T19:30:25.966Z] GET http://localhost:5173/assets/screens/genfit-confirm-food.png → 200 (?ms, 1075811B)
[2026-09-12T19:30:25.966Z] GET http://localhost:5173/assets/screens/genfit-weekly.png → 200 (?ms, 325625B)
[2026-09-12T19:30:25.966Z] GET https://fonts.gstatic.com/s/fredoka/v17/X7n64b87HvSqjb_WIi2yDCRwoQ_k7367_DWu89XgHPyh.woff2 → 200 (?ms, ?B)
[2026-09-12T19:30:25.966Z] GET https://fonts.gstatic.com/s/nunito/v32/XRXV3I6Li01BKofINeaBTMnFcQ.woff2 → 200 (?ms, ?B)
[2026-09-12T19:31:28.389Z] GET http://localhost:5173/genfit/ → 200 (57ms, 53044B)
[2026-09-12T19:31:28.549Z] GET https://fonts.googleapis.com/css2?family=Fredoka:wght@400;500;600;700&family=Nunito:wght@400;500;600;700;800;900&display=swap → 200 (?ms, 16182B)
[2026-09-12T19:31:28.549Z] GET http://localhost:5173/styles.css → 200 (?ms, 4566B)
[2026-09-12T19:31:28.549Z] GET http://localhost:5173/app.js → 200 (1ms, 4949B)
[2026-09-12T19:31:28.588Z] GET https://fonts.gstatic.com/s/fredoka/v17/X7n64b87HvSqjb_WIi2yDCRwoQ_k7367_DWu89XgHPyh.woff2 → 200 (1ms, ?B)
[2026-09-12T19:31:28.589Z] GET https://fonts.gstatic.com/s/nunito/v32/XRXV3I6Li01BKofINeaBTMnFcQ.woff2 → 200 (?ms, ?B)
[2026-09-12T19:31:28.607Z] GET http://localhost:5173/assets/screens/genfit-nutrition.png → 200 (1ms, 307492B)
[2026-09-12T19:31:28.608Z] GET http://localhost:5173/assets/screens/genfit-workout.png → 200 (?ms, 388854B)
[2026-09-12T19:31:28.608Z] GET http://localhost:5173/assets/screens/genfit-confirm-food.png → 200 (?ms, 1075811B)
[2026-09-12T19:31:28.608Z] GET http://localhost:5173/assets/screens/genfit-weekly.png → 200 (?ms, 325625B)
[2026-09-12T19:42:20.459Z] GET http://localhost:5173/ → 200 (64ms, 81488B)
[2026-09-12T19:42:20.635Z] GET https://fonts.googleapis.com/css2?family=Fredoka:wght@400;500;600;700&family=Hind+Siliguri:wght@500;600;700&family=Nunito:wght@400;500;600;700;800;900&display=swap → 200 (?ms, 20136B)
[2026-09-12T19:42:20.636Z] GET http://localhost:5173/styles.css → 200 (?ms, 4566B)
[2026-09-12T19:42:20.636Z] GET http://localhost:5173/assets/cv.jpeg → 200 (4ms, 26092B)
[2026-09-12T19:42:20.636Z] GET http://localhost:5173/app.js → 200 (?ms, 4949B)
[2026-09-12T19:42:20.669Z] GET https://fonts.gstatic.com/s/fredoka/v17/X7n64b87HvSqjb_WIi2yDCRwoQ_k7367_DWu89XgHPyh.woff2 → 200 (?ms, ?B)
[2026-09-12T19:42:20.669Z] GET https://fonts.gstatic.com/s/hindsiliguri/v14/ijwOs5juQtsyLLR5jN4cxBEoREP-0vQVKwOs1tqhwg.woff2 → 200 (?ms, ?B)
[2026-09-12T19:42:20.669Z] GET https://fonts.gstatic.com/s/hindsiliguri/v14/ijwOs5juQtsyLLR5jN4cxBEoREP-0uYVKwOs1to.woff2 → 200 (1ms, ?B)
[2026-09-12T19:42:20.670Z] GET https://fonts.gstatic.com/s/nunito/v32/XRXV3I6Li01BKofINeaBTMnFcQ.woff2 → 200 (?ms, ?B)
[2026-09-12T19:42:20.691Z] GET http://localhost:5173/assets/screens/genfit-nutrition.png → 200 (?ms, ?B)
[2026-09-12T19:42:20.691Z] GET http://localhost:5173/assets/screens/genfit-workout.png → 200 (1ms, ?B)
[2026-09-12T19:42:20.692Z] GET http://localhost:5173/assets/screens/genfit-confirm-food.png → 200 (?ms, ?B)
[2026-09-12T19:42:21.947Z] GET http://localhost:5173/mobile/ → 200 (3ms, 103339B)
[2026-09-12T19:42:21.957Z] GET https://fonts.googleapis.com/css2?family=Fredoka:wght@400;500;600;700&family=Hind+Siliguri:wght@500;600;700&family=Nunito:wght@400;500;600;700;800;900&display=swap → 200 (?ms, 20136B)
[2026-09-12T19:42:21.957Z] GET http://localhost:5173/styles.css → 200 (1ms, 4566B)
[2026-09-12T19:42:21.958Z] GET http://localhost:5173/assets/cv.jpeg → 200 (?ms, 26092B)
[2026-09-12T19:42:21.958Z] GET http://localhost:5173/app.js → 200 (?ms, 4949B)
[2026-09-12T19:42:21.984Z] GET http://localhost:5173/assets/screens/genfit-nutrition.png → 200 (?ms, 307492B)
[2026-09-12T19:42:21.984Z] GET http://localhost:5173/assets/screens/genfit-workout.png → 200 (?ms, 388854B)
[2026-09-12T19:42:21.985Z] GET http://localhost:5173/assets/screens/genfit-confirm-food.png → 200 (?ms, 1075811B)
[2026-09-12T19:42:21.985Z] GET https://fonts.gstatic.com/s/fredoka/v17/X7n64b87HvSqjb_WIi2yDCRwoQ_k7367_DWu89XgHPyh.woff2 → 200 (?ms, ?B)
[2026-09-12T19:42:21.985Z] GET https://fonts.gstatic.com/s/hindsiliguri/v14/ijwOs5juQtsyLLR5jN4cxBEoREP-0vQVKwOs1tqhwg.woff2 → 200 (?ms, ?B)
[2026-09-12T19:42:21.985Z] GET https://fonts.gstatic.com/s/hindsiliguri/v14/ijwOs5juQtsyLLR5jN4cxBEoREP-0uYVKwOs1to.woff2 → 200 (?ms, ?B)
[2026-09-12T19:42:21.985Z] GET https://fonts.gstatic.com/s/nunito/v32/XRXV3I6Li01BKofINeaBTMnFcQ.woff2 → 200 (1ms, ?B)
[2026-09-12T19:42:21.986Z] GET http://localhost:5173/assets/foodier.jpg → 200 (?ms, 853566B)
[2026-09-12T19:42:21.986Z] GET http://localhost:5173/assets/cfl.jpg → 200 (1ms, 944312B)
[2026-09-12T19:42:21.986Z] GET http://localhost:5173/assets/teleport.jpg → 200 (1ms, 965906B)
[2026-09-12T19:42:23.117Z] GET http://localhost:5173/genfit/ → 200 (3ms, 51925B)
[2026-09-12T19:42:23.124Z] GET https://fonts.googleapis.com/css2?family=Fredoka:wght@400;500;600;700&family=Nunito:wght@400;500;600;700;800;900&display=swap → 200 (?ms, 16182B)
[2026-09-12T19:42:23.125Z] GET http://localhost:5173/styles.css → 200 (?ms, 4566B)
[2026-09-12T19:42:23.125Z] GET http://localhost:5173/app.js → 200 (?ms, 4949B)
[2026-09-12T19:42:23.126Z] GET http://localhost:5173/assets/screens/genfit-nutrition.png → 200 (?ms, 307492B)
[2026-09-12T19:42:23.126Z] GET http://localhost:5173/assets/screens/genfit-workout.png → 200 (?ms, 388854B)
[2026-09-12T19:42:23.126Z] GET http://localhost:5173/assets/screens/genfit-confirm-food.png → 200 (1ms, 1075811B)
[2026-09-12T19:42:23.127Z] GET http://localhost:5173/assets/screens/genfit-weekly.png → 200 (?ms, 325625B)
[2026-09-12T19:42:23.148Z] GET https://fonts.gstatic.com/s/fredoka/v17/X7n64b87HvSqjb_WIi2yDCRwoQ_k7367_DWu89XgHPyh.woff2 → 200 (1ms, ?B)
[2026-09-12T19:42:23.149Z] GET https://fonts.gstatic.com/s/nunito/v32/XRXV3I6Li01BKofINeaBTMnFcQ.woff2 → 200 (?ms, ?B)
[2026-09-12T19:42:31.378Z] GET http://localhost:5173/ → 200 (2ms, 81488B)
[2026-09-12T19:42:31.390Z] GET https://fonts.googleapis.com/css2?family=Fredoka:wght@400;500;600;700&family=Hind+Siliguri:wght@500;600;700&family=Nunito:wght@400;500;600;700;800;900&display=swap → 200 (1ms, 20136B)
[2026-09-12T19:42:31.391Z] GET http://localhost:5173/styles.css → 200 (3ms, 4566B)
[2026-09-12T19:42:31.394Z] GET http://localhost:5173/assets/cv.jpeg → 200 (?ms, 26092B)
[2026-09-12T19:42:31.395Z] GET http://localhost:5173/app.js → 200 (?ms, 4949B)
[2026-09-12T19:42:31.426Z] GET http://localhost:5173/assets/screens/genfit-nutrition.png → 200 (?ms, 307492B)
[2026-09-12T19:42:31.426Z] GET http://localhost:5173/assets/screens/genfit-workout.png → 200 (?ms, 388854B)
[2026-09-12T19:42:31.426Z] GET http://localhost:5173/assets/screens/genfit-confirm-food.png → 200 (?ms, 1075811B)
[2026-09-12T19:42:31.426Z] GET https://fonts.gstatic.com/s/fredoka/v17/X7n64b87HvSqjb_WIi2yDCRwoQ_k7367_DWu89XgHPyh.woff2 → 200 (1ms, ?B)
[2026-09-12T19:42:31.427Z] GET https://fonts.gstatic.com/s/hindsiliguri/v14/ijwOs5juQtsyLLR5jN4cxBEoREP-0vQVKwOs1tqhwg.woff2 → 200 (?ms, ?B)
[2026-09-12T19:42:31.427Z] GET https://fonts.gstatic.com/s/hindsiliguri/v14/ijwOs5juQtsyLLR5jN4cxBEoREP-0uYVKwOs1to.woff2 → 200 (?ms, ?B)
[2026-09-12T19:42:31.427Z] GET https://fonts.gstatic.com/s/nunito/v32/XRXV3I6Li01BKofINeaBTMnFcQ.woff2 → 200 (?ms, ?B)
[2026-09-12T19:42:31.554Z] GET http://localhost:5173/mobile/ → 200 (?ms, 103339B)
[2026-09-12T19:42:31.559Z] GET https://fonts.googleapis.com/css2?family=Fredoka:wght@400;500;600;700&family=Hind+Siliguri:wght@500;600;700&family=Nunito:wght@400;500;600;700;800;900&display=swap → 200 (?ms, 20136B)
[2026-09-12T19:42:31.559Z] GET http://localhost:5173/styles.css → 200 (?ms, 4566B)
[2026-09-12T19:42:31.560Z] GET http://localhost:5173/assets/cv.jpeg → 200 (?ms, 26092B)
[2026-09-12T19:42:31.560Z] GET http://localhost:5173/app.js → 200 (?ms, 4949B)
[2026-09-12T19:42:31.586Z] GET http://localhost:5173/assets/screens/genfit-nutrition.png → 200 (?ms, 307492B)
[2026-09-12T19:42:31.586Z] GET http://localhost:5173/assets/screens/genfit-workout.png → 200 (?ms, 388854B)
[2026-09-12T19:42:31.586Z] GET http://localhost:5173/assets/screens/genfit-confirm-food.png → 200 (?ms, 1075811B)
[2026-09-12T19:42:31.586Z] GET https://fonts.gstatic.com/s/fredoka/v17/X7n64b87HvSqjb_WIi2yDCRwoQ_k7367_DWu89XgHPyh.woff2 → 200 (1ms, ?B)
[2026-09-12T19:42:31.587Z] GET https://fonts.gstatic.com/s/hindsiliguri/v14/ijwOs5juQtsyLLR5jN4cxBEoREP-0vQVKwOs1tqhwg.woff2 → 200 (?ms, ?B)
[2026-09-12T19:42:31.587Z] GET https://fonts.gstatic.com/s/hindsiliguri/v14/ijwOs5juQtsyLLR5jN4cxBEoREP-0uYVKwOs1to.woff2 → 200 (?ms, ?B)
[2026-09-12T19:42:31.587Z] GET https://fonts.gstatic.com/s/nunito/v32/XRXV3I6Li01BKofINeaBTMnFcQ.woff2 → 200 (?ms, ?B)
[2026-09-12T19:42:31.587Z] GET http://localhost:5173/assets/foodier.jpg → 200 (1ms, 853566B)
[2026-09-12T19:42:31.588Z] GET http://localhost:5173/assets/cfl.jpg → 200 (?ms, 944312B)
[2026-09-12T19:42:31.588Z] GET http://localhost:5173/assets/teleport.jpg → 200 (?ms, 965906B)
[2026-09-12T19:42:31.722Z] GET http://localhost:5173/genfit/ → 200 (4ms, ?B)
[2026-09-12T19:42:31.731Z] GET https://fonts.googleapis.com/css2?family=Fredoka:wght@400;500;600;700&family=Nunito:wght@400;500;600;700;800;900&display=swap → 200 (?ms, ?B)
[2026-09-12T19:42:31.732Z] GET http://localhost:5173/styles.css → 200 (?ms, ?B)
[2026-09-12T19:42:31.732Z] GET http://localhost:5173/app.js → 200 (1ms, ?B)
[2026-09-12T19:42:31.749Z] GET http://localhost:5173/assets/screens/genfit-nutrition.png → 200 (?ms, ?B)
[2026-09-12T19:42:31.749Z] GET http://localhost:5173/assets/screens/genfit-workout.png → 200 (?ms, ?B)
[2026-09-12T19:42:31.749Z] GET http://localhost:5173/assets/screens/genfit-confirm-food.png → 200 (?ms, ?B)
[2026-09-12T19:42:31.749Z] GET http://localhost:5173/assets/screens/genfit-weekly.png → 200 (1ms, ?B)
[2026-09-12T19:42:31.750Z] GET https://fonts.gstatic.com/s/fredoka/v17/X7n64b87HvSqjb_WIi2yDCRwoQ_k7367_DWu89XgHPyh.woff2 → 200 (?ms, ?B)
[2026-09-12T19:42:31.750Z] GET https://fonts.gstatic.com/s/nunito/v32/XRXV3I6Li01BKofINeaBTMnFcQ.woff2 → 200 (?ms, ?B)
[2026-09-12T19:49:06.878Z] GET http://localhost:5173/genfit/ → 200 (25ms, 51916B)
[2026-09-12T19:49:06.924Z] GET https://fonts.googleapis.com/css2?family=Fredoka:wght@400;500;600;700&family=Nunito:wght@400;500;600;700;800;900&display=swap → 200 (1ms, 16182B)
[2026-09-12T19:49:06.925Z] GET http://localhost:5173/styles.css → 200 (?ms, 4566B)
[2026-09-12T19:49:06.925Z] GET http://localhost:5173/app.js → 200 (?ms, 4949B)
[2026-09-12T19:49:06.939Z] GET http://localhost:5173/assets/screens/genfit-nutrition.png → 200 (?ms, 307492B)
[2026-09-12T19:49:06.939Z] GET http://localhost:5173/assets/screens/genfit-workout.png → 200 (?ms, 388854B)
[2026-09-12T19:49:06.939Z] GET http://localhost:5173/assets/screens/genfit-confirm-food.png → 200 (?ms, 1075811B)
[2026-09-12T19:49:06.939Z] GET http://localhost:5173/assets/screens/genfit-weekly.png → 200 (?ms, 325625B)
[2026-09-12T19:49:06.980Z] GET https://fonts.gstatic.com/s/fredoka/v17/X7n64b87HvSqjb_WIi2yDCRwoQ_k7367_DWu89XgHPyh.woff2 → 200 (?ms, ?B)
[2026-09-12T19:49:06.981Z] GET https://fonts.gstatic.com/s/nunito/v32/XRXV3I6Li01BKofINeaBTMnFcQ.woff2 → 200 (?ms, ?B)
[2026-09-12T19:55:34.718Z] GET http://localhost:5173/ → 200 (30ms, 81488B)
[2026-09-12T19:55:34.780Z] GET https://fonts.googleapis.com/css2?family=Fredoka:wght@400;500;600;700&family=Hind+Siliguri:wght@500;600;700&family=Nunito:wght@400;500;600;700;800;900&display=swap → 200 (1ms, 20136B)
[2026-09-12T19:55:34.780Z] GET http://localhost:5173/styles.css → 200 (?ms, 4566B)
[2026-09-12T19:55:34.780Z] GET http://localhost:5173/assets/cv.jpeg → 200 (3ms, 26092B)
[2026-09-12T19:55:34.781Z] GET http://localhost:5173/app.js → 200 (?ms, 4949B)
[2026-09-12T19:55:34.798Z] GET http://localhost:5173/assets/screens/genfit-nutrition.png → 200 (1ms, 307492B)
[2026-09-12T19:55:34.799Z] GET http://localhost:5173/assets/screens/genfit-workout.png → 200 (?ms, 388854B)
[2026-09-12T19:55:34.799Z] GET http://localhost:5173/assets/screens/genfit-confirm-food.png → 200 (?ms, 1075811B)
[2026-09-12T19:55:34.841Z] GET https://fonts.gstatic.com/s/fredoka/v17/X7n64b87HvSqjb_WIi2yDCRwoQ_k7367_DWu89XgHPyh.woff2 → 200 (?ms, ?B)
[2026-09-12T19:55:34.842Z] GET https://fonts.gstatic.com/s/nunito/v32/XRXV3I6Li01BKofINeaBTMnFcQ.woff2 → 200 (?ms, ?B)
[2026-09-12T19:55:34.843Z] GET https://fonts.gstatic.com/s/hindsiliguri/v14/ijwOs5juQtsyLLR5jN4cxBEoREP-0uYVKwOs1to.woff2 → 200 (?ms, 8072B)
[2026-09-12T19:55:34.843Z] GET https://fonts.gstatic.com/s/hindsiliguri/v14/ijwOs5juQtsyLLR5jN4cxBEoREP-0vQVKwOs1tqhwg.woff2 → 200 (?ms, 39644B)
[2026-09-12T20:20:46.163Z] GET http://localhost:5173/genfit/ → 200 (65ms, 57025B)
[2026-09-12T20:20:46.350Z] GET https://fonts.googleapis.com/css2?family=Fredoka:wght@400;500;600;700&family=Nunito:wght@400;500;600;700;800;900&display=swap → 200 (4ms, 16182B)
[2026-09-12T20:20:46.350Z] GET http://localhost:5173/styles.css → 200 (1ms, 4566B)
[2026-09-12T20:20:46.352Z] GET http://localhost:5173/app.js → 200 (?ms, 4949B)
[2026-09-12T20:20:46.396Z] GET https://fonts.gstatic.com/s/fredoka/v17/X7n64b87HvSqjb_WIi2yDCRwoQ_k7367_DWu89XgHPyh.woff2 → 200 (?ms, ?B)
[2026-09-12T20:20:46.397Z] GET https://fonts.gstatic.com/s/nunito/v32/XRXV3I6Li01BKofINeaBTMnFcQ.woff2 → 200 (?ms, ?B)
[2026-09-12T20:20:46.418Z] GET http://localhost:5173/assets/screens/genfit-nutrition.png → 200 (?ms, 307492B)
[2026-09-12T20:20:46.419Z] GET http://localhost:5173/assets/screens/genfit-workout.png → 200 (?ms, 388854B)
[2026-09-12T20:20:46.419Z] GET http://localhost:5173/assets/screens/genfit-confirm-food.png → 200 (?ms, 1075811B)
[2026-09-12T20:20:46.497Z] GET http://localhost:5173/assets/screens/genfit-weekly.png → 200 (12ms, 325625B)
